dataid,air1,"	air2","	air3","	airwindowunit1","	aquarium1","	bathroom1","	bathroom2","	bedroom1","	bedroom2","	bedroom3","	bedroom4","	bedroom5","	car1","	clotheswasher1","	clotheswasher_dryg1","	diningroom1","	diningroom2","	dishwasher1","	disposal1","	drye1","	dryg1","	freezer1","	furnace1","	furnace2","	garage1","	garage2","	gen","	grid","	heater1","	housefan1","	icemaker1","	jacuzzi1","	kitchen1","	kitchen2","	kitchenapp1","	kitchenapp2","	lights_plugs1","	lights_plugs2","	lights_plugs3","	lights_plugs4","	lights_plugs5","	lights_plugs6","	livingroom1","	livingroom2","	microwave1","	office1","	outsidelights_plugs1","	outsidelights_plugs2","	oven1","	oven2","	pool1","	pool2","	poollight1","	poolpump1","	pump1","	range1","	refrigerator1","	refrigerator2","	security1","	shed1","	sprinkler1","	utilityroom1","	venthood1","	waterheater1","	waterheater2","	winecooler1","	use"
2931,1627.76997,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.34230341,NULL,62.17522506,1.299008766,361.918952,NULL,NULL,2445.209213,NULL,NULL,NULL,NULL,10549.75344,1513.410665,NULL,NULL,1908.465747,228.8219565,NULL,18.43424644,116.4295047,166.5023719,190.4965465,108.6443181,NULL,NULL,NULL,NULL,NULL,64.82289066,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,394.4880658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10549.75344
4053,196.95515,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.94265,NULL,NULL,NULL,24.61878333,NULL,77.4066,NULL,NULL,272.0024,NULL,NULL,NULL,NULL,1331.181883,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.782916667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66.66545,109.1049833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1331.181883
4447,4759.349583,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,146.9348667,NULL,836.37005,NULL,NULL,1183.155017,10.01971667,NULL,NULL,7227.164733,5504.957917,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12754.5522
7800,3056.587408,NULL,NULL,NULL,NULL,NULL,NULL,108.5997739,NULL,NULL,NULL,NULL,NULL,30.58778816,NULL,NULL,NULL,81.91380833,0.363623933,NULL,97.95370684,NULL,906.0924389,NULL,NULL,NULL,6383.972618,2132.563093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,465.7459765,1366.239965,608.7463162,NULL,NULL,NULL,NULL,NULL,49.88606783,NULL,NULL,NULL,88.8942562,NULL,NULL,NULL,NULL,NULL,NULL,NULL,518.4951875,NULL,NULL,NULL,NULL,NULL,35.01641909,NULL,NULL,NULL,8541.403206
1069,479.4589833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1421,NULL,NULL,NULL,NULL,176.0684333,NULL,NULL,NULL,NULL,1078.803667,NULL,NULL,NULL,NULL,NULL,NULL,32.65416667,NULL,10.94073333,0.2796,NULL,NULL,NULL,NULL,17.85393333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.97986667,300.7895833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1078.803667
1879,246.8328333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55.03766667,NULL,NULL,NULL,436.9537167,NULL,NULL,NULL,NULL,655.8692333,NULL,NULL,NULL,3882.6293,4656.700317,NULL,NULL,NULL,NULL,NULL,NULL,106.0543167,NULL,157.2482333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,142.82925,983.2913667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8557.3534
2156,3987.537433,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,85.96426111,NULL,NULL,NULL,175.0356333,NULL,635.8477667,NULL,NULL,612.489,NULL,NULL,NULL,NULL,11447.27405,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27.02188333,NULL,NULL,NULL,222.1286,NULL,NULL,NULL,NULL,NULL,NULL,62.20025,682.6866739,NULL,NULL,NULL,NULL,NULL,NULL,1977.227767,NULL,NULL,11447.27405
3367,4704.288042,NULL,NULL,NULL,NULL,NULL,NULL,242.6711874,NULL,NULL,NULL,NULL,1248.950564,42.29737223,NULL,NULL,NULL,199.979792,5.739479922,952.9911624,NULL,NULL,1988.181035,NULL,NULL,NULL,6633.68784,9029.690457,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,743.8210285,1524.645384,NULL,NULL,NULL,NULL,NULL,NULL,54.5615193,NULL,NULL,NULL,118.867784,NULL,NULL,NULL,NULL,NULL,NULL,90.77748352,729.4707526,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15683.69221
5060,2142.602527,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.87477365,NULL,NULL,NULL,NULL,NULL,298.4274606,NULL,NULL,1630.394347,NULL,65.04781831,NULL,NULL,6868.709866,NULL,NULL,NULL,NULL,273.0579874,NULL,NULL,NULL,183.2535105,36.54937373,487.5387239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1312.03589,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6868.709866
7549,809.7507167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27.60658333,NULL,NULL,NULL,NULL,NULL,248.0272167,NULL,NULL,1031.017492,NULL,NULL,NULL,NULL,4318.14345,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38.48506667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,138.48205,305.4092667,NULL,NULL,NULL,NULL,NULL,NULL,593.6727333,NULL,NULL,4318.14345
100253,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2955.0034,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5977.950217
8218,2618.573633,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1088.219,NULL,NULL,NULL,NULL,5320.54955,NULL,NULL,NULL,NULL,258.5597333,NULL,NULL,NULL,515.7203333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,466.1266833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5320.54955
3310,3070.662236,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,403.11,NULL,NULL,NULL,NULL,NULL,NULL,7248.992213,2541.088223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,154.8929562,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9807.428984
379,206.5201885,44.80536667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84.24923333,NULL,252.0671667,NULL,NULL,113.250945,52.76945439,NULL,NULL,776.0699095,2228.636207,NULL,NULL,NULL,NULL,NULL,NULL,62.37542648,22.83441667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44.0713,202.9388777,NULL,NULL,15.80677693,NULL,NULL,NULL,NULL,NULL,NULL,NULL,213.8743714,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3014.765747
5817,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6725.55956,4973.99939,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11735.30694
1105,142.8966833,NULL,NULL,NULL,NULL,102.33115,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.0172,0.026416667,NULL,NULL,NULL,21.54413333,NULL,NULL,NULL,NULL,530.2535167,NULL,NULL,NULL,NULL,NULL,NULL,0.080466667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76.69658333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,530.2535167
6730,1685.71434,NULL,NULL,NULL,NULL,43.36108772,NULL,204.7346923,148.0095747,NULL,NULL,NULL,NULL,19.99358108,NULL,NULL,NULL,NULL,NULL,583.4311607,NULL,NULL,535.7842197,NULL,86.1135394,NULL,NULL,7226.177575,NULL,NULL,NULL,NULL,113.1237018,138.6519026,NULL,NULL,980.6526763,589.6217838,NULL,NULL,NULL,NULL,1.578791474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.98414987,NULL,1333.62042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7226.177575
8807,1606.188467,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.82763333,NULL,NULL,NULL,NULL,919.5394833,NULL,NULL,NULL,NULL,6562.623017,NULL,NULL,NULL,NULL,NULL,NULL,156.5523333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21.3826,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,153.5987833,550.3313167,NULL,NULL,NULL,NULL,NULL,NULL,1358.965717,NULL,NULL,6562.623017
7940,1530.160016,NULL,NULL,NULL,NULL,14.80467311,NULL,103.1394596,NULL,NULL,NULL,NULL,2212.602704,26.55779217,NULL,NULL,NULL,214.961679,NULL,416.8456534,NULL,NULL,1450.892432,NULL,84.56931735,NULL,5868.694091,5425.906465,NULL,NULL,NULL,NULL,NULL,NULL,3.41802889,57.77099836,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73.78778302,423.6826511,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,839.0023603,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11339.04189
3484,511.5542833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.038583333,NULL,NULL,NULL,NULL,237.9718333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,323.93005,230.9447333,NULL,NULL,NULL,NULL,97.41,NULL,64.4297,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,156.8688833,212.5516833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8034,303.4030833,NULL,NULL,NULL,NULL,NULL,NULL,324.2729,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,78.746,NULL,NULL,NULL,NULL,3431.492283,NULL,NULL,NULL,NULL,NULL,NULL,49.4178,107.7244333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,633.1873833,412.93555,NULL,NULL,NULL,NULL,NULL,NULL,605.57815,NULL,NULL,3431.492283
6191,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70227.14283,NULL,NULL,NULL,NULL,NULL,NULL,5.810733333,6.1946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,168.1563167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70227.14283
9343,1871.519933,NULL,NULL,147.3939333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.6575,NULL,239.5453,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6217.89145,NULL,NULL,NULL,NULL,NULL,NULL,88.57455,158.2425667,NULL,NULL,NULL,NULL,NULL,NULL,605.9918,NULL,44.554,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,602.0603333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6217.89145
4298,1211.396667,NULL,NULL,NULL,NULL,132.0599833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,476.0295,NULL,NULL,NULL,NULL,6950.431067,NULL,NULL,NULL,1598.206,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64.26398333,NULL,990.3287167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.59081667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6950.431067
5658,532.0202667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,185.8129667,NULL,NULL,NULL,NULL,NULL,NULL,2153.352567,1039.290383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3196.838467
9701,647.0690267,NULL,NULL,NULL,NULL,NULL,NULL,113.3679263,NULL,NULL,NULL,NULL,NULL,29.89554655,NULL,NULL,NULL,32.9582333,NULL,22.79793655,NULL,NULL,515.2025418,NULL,NULL,NULL,NULL,2694.816992,NULL,NULL,NULL,NULL,NULL,NULL,8.514606457,12.6496199,495.4772948,105.9453173,113.3953246,NULL,NULL,NULL,NULL,NULL,25.81141924,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27.65066326,462.1675857,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2694.816992
7866,1959.356083,NULL,NULL,NULL,NULL,NULL,NULL,125.6800333,NULL,NULL,NULL,NULL,NULL,37.02795,NULL,NULL,NULL,NULL,NULL,494.26675,NULL,NULL,494.20675,NULL,NULL,NULL,NULL,5238.527917,NULL,NULL,NULL,NULL,NULL,NULL,34.4444,NULL,44.70553333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.09738333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,496.8909833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5238.527917
7641,4269.589837,NULL,NULL,NULL,NULL,NULL,NULL,NULL,385.4400371,NULL,NULL,NULL,NULL,54.66069005,NULL,NULL,NULL,326.0360298,1.088704604,722.3159808,NULL,NULL,4489.519925,NULL,80.18777388,NULL,NULL,14798.20351,NULL,NULL,NULL,0.395737407,NULL,NULL,25.53458898,41.94228234,58.11627575,NULL,NULL,NULL,NULL,NULL,NULL,NULL,78.16694006,NULL,NULL,NULL,478.7963212,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1167.03093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14798.20351
9498,734.735,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.26965,16.09768333,NULL,NULL,NULL,171.17515,NULL,NULL,NULL,NULL,2260.752918,NULL,NULL,NULL,NULL,NULL,NULL,165.23725,NULL,152.4035833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,531.05605,141.4090482,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2260.752918
1403,2095.258358,NULL,NULL,NULL,NULL,NULL,NULL,150.1257834,NULL,NULL,NULL,NULL,NULL,57.40224578,NULL,NULL,NULL,72.27349139,0.1589494,NULL,34.6777562,NULL,1027.478735,NULL,NULL,NULL,NULL,7117.965414,NULL,NULL,NULL,NULL,NULL,NULL,10.8844697,114.6398744,NULL,NULL,NULL,NULL,NULL,NULL,796.8674895,NULL,41.67785693,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,898.438228,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7117.965414
1854,553.6159479,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.21193333,0.2219,NULL,NULL,NULL,149.2551625,NULL,NULL,NULL,NULL,1693.855494,NULL,NULL,NULL,NULL,NULL,NULL,49.61611667,NULL,367.8901417,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,122.2046667,261.8310833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1693.855494
3482,1682.427167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1969.994833,13.2239,NULL,NULL,NULL,0.929383333,NULL,183.3851667,NULL,NULL,895.4292833,NULL,NULL,NULL,6024.6365,696.6417167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70.91535,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,518.6847167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6751.919383
6887,1073.622871,3163.29437,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.15310024,0.607148291,471.7752382,NULL,NULL,853.7910231,NULL,NULL,NULL,NULL,9900.109282,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110.2011516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1068.705995,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9900.109282
2557,1618.740317,388.8973293,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,338.5651822,85.39723333,NULL,NULL,6616.353825,4148.101611,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,194.8557833,777.835708,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10803.87663
4922,992.3542802,NULL,NULL,NULL,NULL,9.104058898,NULL,106.3386729,19.91685395,NULL,NULL,NULL,NULL,31.69314251,NULL,NULL,NULL,56.67651582,0.22635791,285.51239,NULL,NULL,152.4489285,NULL,NULL,NULL,1334.737288,1721.556765,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3069.515639
9295,1150.790552,1790.219721,NULL,NULL,NULL,2.705937457,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118.2941782,NULL,NULL,NULL,112.5807676,NULL,1360.041537,NULL,NULL,489.3016935,775.8339994,NULL,NULL,NULL,12298.81686,NULL,NULL,NULL,8.061425705,NULL,NULL,169.5648828,69.21765515,NULL,NULL,NULL,NULL,NULL,NULL,862.3080289,0.009004282,287.6929077,NULL,NULL,NULL,522.5949273,NULL,NULL,NULL,NULL,NULL,NULL,NULL,486.448482,888.0248968,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12298.81686
100225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3843.834917,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6311.8039
7122,1292.305583,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.14913333,NULL,NULL,NULL,0.273766667,NULL,322.5813667,NULL,NULL,323.1391333,NULL,NULL,NULL,NULL,4638.973017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82.8055,280.2817,NULL,NULL,NULL,NULL,NULL,NULL,1007.90275,NULL,NULL,4638.973017
2974,315.4838314,55.24285,NULL,NULL,NULL,10.35966328,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41.21985198,NULL,8.2503,NULL,79.38006667,NULL,31.58485,NULL,NULL,433.0583412,84.07864774,2.857183333,NULL,NULL,3884.098223,NULL,NULL,NULL,NULL,16.82350395,NULL,51.83769209,NULL,48.26943333,9.32405,8.949383333,50.89601667,NULL,NULL,NULL,NULL,32.06428955,NULL,NULL,NULL,43.18284336,NULL,NULL,NULL,NULL,NULL,NULL,0.769385876,395.7316771,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3884.098223
9609,2142.676945,NULL,NULL,NULL,NULL,103.7930771,NULL,561.176126,NULL,NULL,NULL,NULL,1391.008017,NULL,395.867752,544.1975362,NULL,NULL,NULL,NULL,NULL,NULL,997.0975082,NULL,NULL,NULL,NULL,9865.492391,NULL,NULL,NULL,NULL,2363.726764,NULL,577.8825743,NULL,216.3716201,317.1253421,NULL,NULL,NULL,NULL,0.701366667,46.18126836,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9865.492391
2233,5971.735812,NULL,NULL,NULL,NULL,106.9406486,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.67193572,NULL,NULL,NULL,125.576865,0.186707586,NULL,203.5449292,NULL,2598.767595,NULL,NULL,NULL,7905.880765,5446.879831,NULL,NULL,NULL,NULL,NULL,NULL,94.44645392,160.8645982,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82.06258708,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,621.0415577,NULL,NULL,NULL,NULL,NULL,85.48075404,NULL,NULL,NULL,13376.42704
100213,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10408.89147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10723.66307
93,3906.264628,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.532057703,NULL,NULL,NULL,34.5723486,0.04293652,72.40038388,NULL,NULL,1288.518153,NULL,NULL,NULL,6969.765197,2734.743604,NULL,NULL,NULL,0,NULL,NULL,0.005966667,NULL,477.1959888,678.8210494,1450.54448,NULL,NULL,NULL,NULL,NULL,94.83698049,NULL,NULL,NULL,45.28286686,NULL,NULL,NULL,NULL,NULL,NULL,NULL,563.813483,NULL,NULL,NULL,NULL,0.60885,NULL,NULL,NULL,NULL,9746.066585
9605,5018.599795,NULL,NULL,NULL,NULL,NULL,NULL,649.608296,501.2182271,481.649077,NULL,NULL,NULL,262.3358916,NULL,NULL,NULL,128.7090108,NULL,81.01716849,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9426.951267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.0629118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,149.6959691,NULL,NULL,NULL,NULL,NULL,NULL,37.92712036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9426.951267
2755,3796.809467,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,639.8855333,NULL,NULL,NULL,NULL,NULL,NULL,7426.25395,1648.931267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,166.67665,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9106.930317
1597,155.7583184,NULL,NULL,NULL,NULL,NULL,NULL,46.88394421,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.487953695,NULL,NULL,NULL,NULL,24.13457884,NULL,NULL,NULL,NULL,398.2633062,NULL,NULL,NULL,NULL,0.627177822,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.915590692,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18.33599847,27.02198722,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,398.2633062
